
1746886062, 47.4186479, 8.6850415

1746886066, 47.4190719, 8.6851544

1746886070, 47.4195334, 8.6851481

1746886074, 47.4199927, 8.6850679

1746886078, 47.4204566, 8.685011

1746886082, 47.4209524, 8.6849489

1746886086, 47.4214338, 8.6849928

1746886090, 47.4218592, 8.6851447

1746886094, 47.4222181, 8.6853391

1746886098, 47.4225786, 8.6855348

1746886102, 47.4227773, 8.6856106

1746886106, 47.4229346, 8.6855958

1746886110, 47.4230641, 8.6853144

1746886114, 47.4232715, 8.6851347

1746886118, 47.4233917, 8.6850436

1746886122, 47.4235576, 8.6850383

1746886126, 47.4238078, 8.6852714

1746886130, 47.4241246, 8.6855209

1746886134, 47.4244621, 8.6856856

1746886138, 47.4248256, 8.6858572

1746886142, 47.4251577, 8.6860322

1746886146, 47.425469, 8.6862136

1746886150, 47.4258044, 8.6863871

1746886154, 47.4261722, 8.686579

1746886158, 47.4265559, 8.6867002

1746886162, 47.4269397, 8.6867827

1746886166, 47.4273148, 8.6867127

1746886170, 47.4276398, 8.6865335

1746886173, 47.4279461, 8.6864893

1746886178, 47.4282133, 8.6864674

1746886182, 47.4283815, 8.6864468

1746886186, 47.4284351, 8.6864461

1746886190, 47.4284476, 8.6864407

1746886194, 47.4285497, 8.6865217

1746886198, 47.4287084, 8.6866361

1746886202, 47.4287806, 8.6863866

1746886206, 47.428875, 8.6860191

1746886210, 47.4290829, 8.6855217

1746886214, 47.4293314, 8.6849206

1746886218, 47.429564, 8.6843139

1746886222, 47.4297908, 8.6837336

1746886226, 47.4299746, 8.6831722

1746886230, 47.4300454, 8.6825795

1746886234, 47.4300858, 8.6821776

1746886238, 47.4300265, 8.6818842

1746886241, 47.4299595, 8.6814038

1746886246, 47.4299975, 8.6807626

1746886250, 47.4301747, 8.6800324

1746886253, 47.4305498, 8.6793436

1746886256, 47.4305498, 8.6793436

1746886257, 47.4305498, 8.6793436

1746886259, 47.4310641, 8.678612

1746886267, 47.4316661, 8.6778712

1746886271, 47.4319303, 8.6774532

1746886275, 47.4321794, 8.6770014

1746886279, 47.4324001, 8.6765415

1746886280, 47.4324001, 8.6765415

1746886284, 47.4326122, 8.6760938

1746886289, 47.432875, 8.675012

1746886293, 47.4330939, 8.6743317

1746886297, 47.4334729, 8.673961

1746886301, 47.4339266, 8.6736714

1746886305, 47.4343613, 8.6733759

1746886309, 47.434812, 8.6730977

1746886313, 47.4352817, 8.6729002

1746886317, 47.4357702, 8.6727875

1746886321, 47.4363007, 8.6726461

1746886325, 47.4369318, 8.6724653

1746886329, 47.4376134, 8.6722459

1746886333, 47.4382434, 8.6720351

1746886337, 47.4387483, 8.6718777

1746886341, 47.4392436, 8.6717328

1746886345, 47.4397343, 8.6715723

1746886349, 47.4402353, 8.6714271

1746886353, 47.4406361, 8.6713489

1746886357, 47.4408303, 8.6710734

1746886361, 47.4408126, 8.6705386

1746886365, 47.4408307, 8.6698359

1746886369, 47.4408506, 8.6690459

1746886373, 47.4410298, 8.6681837

1746886377, 47.4412735, 8.667186

1746886381, 47.4415315, 8.6661093

1746886385, 47.4417997, 8.6650324

1746886389, 47.4420753, 8.663962

1746886393, 47.4423546, 8.6629192

1746886397, 47.4427635, 8.6620258

1746886401, 47.4432944, 8.6612047

1746886405, 47.443819, 8.6603861

1746886409, 47.4443231, 8.6595825

1746886413, 47.4447792, 8.658788

1746886417, 47.4449378, 8.6578272

1746886421, 47.4447902, 8.6568852

1746886425, 47.4446261, 8.6559487

1746886429, 47.4445206, 8.6552162

1746886433, 47.4444288, 8.6546232

1746886437, 47.4442922, 8.6540179

1746886441, 47.4441804, 8.6533293

1746886445, 47.4441442, 8.6526418

1746886449, 47.4442564, 8.6519775

1746886453, 47.4444385, 8.6513424

1746886457, 47.4446802, 8.6507443

1746886461, 47.4450088, 8.6502882

1746886465, 47.4454665, 8.6500025

1746886469, 47.445909, 8.6497287

1746886473, 47.4462611, 8.6495101

1746886477, 47.4465804, 8.6493067

1746886481, 47.4468094, 8.6490896

1746886485, 47.4468706, 8.6490208

1746886489, 47.4468667, 8.6490293

1746886493, 47.4469236, 8.6490017

1746886497, 47.4470191, 8.6488211

1746886501, 47.446846, 8.6485677

1746886505, 47.4466852, 8.6481622

1746886509, 47.4465046, 8.647698

1746886513, 47.4463342, 8.6471304

1746886517, 47.4462194, 8.646458

1746886521, 47.4460904, 8.6457572

1746886525, 47.4459582, 8.6450425

1746886529, 47.4458361, 8.6443371

1746886533, 47.4457144, 8.643619

1746886537, 47.445586, 8.6428964

1746886541, 47.4454451, 8.6421755

1746886545, 47.4453035, 8.6414491

1746886549, 47.4451613, 8.640657

1746886553, 47.4449355, 8.6399684

1746886557, 47.4445352, 8.6393993

1746886561, 47.4442036, 8.6387233

1746886565, 47.4440984, 8.6379742

1746886569, 47.4442472, 8.6372925

1746886573, 47.4444654, 8.6366747

1746886577, 47.4446796, 8.6361306

1746886581, 47.4449021, 8.6356496

1746886585, 47.445098, 8.6350211

1746886589, 47.4452663, 8.6343777

1746886593, 47.4452747, 8.6337358

1746886597, 47.4451446, 8.6331638

1746886601, 47.4447816, 8.6327726

1746886605, 47.4443443, 8.6327471

1746886609, 47.4440724, 8.6326441

1746886613, 47.4441634, 8.6322022

1746886617, 47.4444722, 8.6319375

1746886621, 47.4447106, 8.6316176

1746886625, 47.444503, 8.6312835

1746886629, 47.4441684, 8.6308723

1746886633, 47.4439586, 8.6304752

1746886637, 47.4438324, 8.6299504

1746886641, 47.4436954, 8.6294474

1746886645, 47.4435957, 8.6290985

1746886649, 47.4435542, 8.6289406

1746886653, 47.443556, 8.6289396

1746886657, 47.4435447, 8.6289165

1746886661, 47.4435242, 8.6288762

1746886665, 47.4434841, 8.6287586

1746886669, 47.4434737, 8.6285604

1746886673, 47.4434385, 8.6285213

1746886677, 47.4433842, 8.6285251

1746886681, 47.4432574, 8.6286582

1746886685, 47.4430989, 8.6288568

1746886689, 47.4428675, 8.6289296

1746886693, 47.4426617, 8.6290287

1746886697, 47.4424349, 8.6291845

1746886701, 47.442174, 8.6293891

1746886705, 47.4420403, 8.6295032

1746886709, 47.4419963, 8.6295337

1746886713, 47.441981, 8.6295357

1746886717, 47.4419027, 8.6295818

1746886721, 47.4417563, 8.6295862

1746886725, 47.441685, 8.6298119

1746886729, 47.4415962, 8.6301106

1746886733, 47.4414081, 8.6305502

1746886737, 47.4412317, 8.6310034

1746886741, 47.4410602, 8.6315099

1746886745, 47.4408823, 8.6321056

1746886749, 47.440692, 8.6326779

1746886753, 47.4405013, 8.6331834

1746886757, 47.4403191, 8.6335398

1746886761, 47.4401277, 8.633786

1746886765, 47.4398054, 8.6337352

1746886769, 47.4394065, 8.6332735

1746886773, 47.438966, 8.6327343

1746886777, 47.4385449, 8.6322088

1746886781, 47.4381268, 8.6316743

1746886785, 47.4376642, 8.631038

1746886789, 47.4372327, 8.630373

1746886793, 47.4368766, 8.6297659

1746886797, 47.4364923, 8.629074

1746886801, 47.436111, 8.6282836

1746886805, 47.4358223, 8.6274591

1746886809, 47.4356687, 8.6267211

1746886813, 47.4356048, 8.6259932

1746886817, 47.4356491, 8.6251407

1746886821, 47.4358028, 8.6242778

1746886825, 47.4360516, 8.6234505

1746886829, 47.4362237, 8.6225575

1746886833, 47.4361681, 8.621682

1746886837, 47.4358777, 8.6209915

1746886841, 47.4354219, 8.6204573

1746886845, 47.4349863, 8.6199853

1746886849, 47.4345637, 8.6195085

1746886853, 47.4341378, 8.6190192

1746886857, 47.4336825, 8.6184469

1746886861, 47.4332134, 8.6177532

1746886865, 47.4327045, 8.616933

1746886869, 47.4321636, 8.6160724

1746886873, 47.4316562, 8.6152658

1746886877, 47.4312376, 8.6144107

1746886881, 47.4308249, 8.6134761

1746886885, 47.4304127, 8.6125747

1746886889, 47.4300165, 8.6116711

1746886893, 47.4295955, 8.6107384

1746886897, 47.4291879, 8.6098491

1746886901, 47.4288186, 8.6090154

1746886905, 47.4284575, 8.6082447

1746886909, 47.4280163, 8.6075867

1746886913, 47.4275196, 8.6070537

1746886917, 47.4270333, 8.6065105

1746886921, 47.4265691, 8.6059883

1746886925, 47.4261111, 8.6054946

1746886929, 47.4256954, 8.6050217

1746886933, 47.4253158, 8.6045744

1746886937, 47.4249324, 8.604156

1746886941, 47.4246632, 8.6038695

1746886945, 47.4245374, 8.6037229

1746886949, 47.4245046, 8.6036918

1746886953, 47.4245067, 8.6036941

1746886957, 47.4245071, 8.6036945

1746886961, 47.4245071, 8.6036945

1746886965, 47.4245071, 8.6036945

1746886969, 47.4245071, 8.6036945

1746886973, 47.4245071, 8.6036945

1746886977, 47.4243793, 8.6035956

1746886981, 47.4240925, 8.6032529

1746886985, 47.4236653, 8.6027742

1746886989, 47.4232916, 8.6023218

1746886993, 47.4229699, 8.6019228

1746886997, 47.4225966, 8.6015172

1746887001, 47.4222373, 8.6011147

1746887005, 47.4218595, 8.6006645

1746887009, 47.4214584, 8.6002074

1746887013, 47.4210478, 8.5997556

1746887017, 47.4206589, 8.5993292

1746887021, 47.4203026, 8.5989184

1746887025, 47.4199715, 8.5985345

1746887029, 47.4197894, 8.5982822

1746887033, 47.4197716, 8.5982465

1746887037, 47.4196978, 8.5980458

1746887041, 47.4196453, 8.5977206

1746887045, 47.4196189, 8.5976098

1746887049, 47.4194843, 8.5973028

1746887053, 47.4192523, 8.5968775

1746887057, 47.4190016, 8.5963958

1746887061, 47.4187594, 8.595862

1746887065, 47.4185392, 8.5952687

1746887069, 47.4184225, 8.5946236

1746887073, 47.4182786, 8.59397

1746887077, 47.417935, 8.5935278

1746887081, 47.417556, 8.5930855

1746887085, 47.4172755, 8.5924916

1746887089, 47.4170598, 8.5918933

1746887093, 47.416772, 8.5914167

1746887097, 47.4164125, 8.5910161

1746887101, 47.4160404, 8.5904895

1746887105, 47.4157531, 8.5899441

1746887109, 47.4156227, 8.5894401

1746887113, 47.4156423, 8.589207

1746887117, 47.4156484, 8.5890187

1746887121, 47.4156344, 8.5887741

1746887125, 47.4154639, 8.5885098

1746887129, 47.4152541, 8.5879987

1746887133, 47.4150515, 8.5873726

1746887137, 47.4149047, 8.5868041

1746887141, 47.4148189, 8.5862294

1746887145, 47.4148075, 8.5856537

1746887149, 47.4148079, 8.5850238

1746887153, 47.4148229, 8.5843401

1746887157, 47.414877, 8.5836536

1746887161, 47.4149258, 8.5830458

1746887165, 47.414883, 8.5826075

1746887169, 47.4148636, 8.5824937

1746887173, 47.4148654, 8.5825041

1746887177, 47.4148654, 8.5825043

1746887181, 47.4148654, 8.5825042

1746887185, 47.4148654, 8.5825042

1746887189, 47.4148654, 8.5825042

1746887192, 47.4148654, 8.5825042

1746887197, 47.4148538, 8.5824273

1746887201, 47.4147455, 8.5821377

1746887205, 47.4143737, 8.5821433

1746887209, 47.4138752, 8.5821746

1746887213, 47.4133705, 8.5822071

1746887217, 47.4128551, 8.5822104

1746887221, 47.4124021, 8.5822152

1746887225, 47.4122047, 8.582198

1746887229, 47.4120146, 8.5821557

1746887233, 47.4118756, 8.5822081

1746887237, 47.4115534, 8.5821467

1746887241, 47.4110914, 8.5819573

1746887245, 47.4106845, 8.5816062

1746887249, 47.4103466, 8.5811935

1746887253, 47.4100053, 8.5807225

1746887257, 47.4096597, 8.5802948

1746887261, 47.4094421, 8.5801006

1746887265, 47.4093592, 8.5800441

1746887269, 47.4093561, 8.58004

1746887273, 47.4093567, 8.5800406

1746887277, 47.4093567, 8.5800406

1746887281, 47.4093567, 8.5800406

1746887285, 47.4093567, 8.5800406

1746887289, 47.4093567, 8.5800406

1746887293, 47.4093617, 8.5800422

1746887297, 47.4092836, 8.5799826

1746887301, 47.4091091, 8.5798692

1746887305, 47.4090642, 8.5798511

1746887309, 47.4090651, 8.5798518

1746887313, 47.4090655, 8.579852

1746887317, 47.4090655, 8.579852

1746887321, 47.4090655, 8.579852

1746887325, 47.4090655, 8.579852

1746887329, 47.4090655, 8.579852

1746887333, 47.4090655, 8.579852

1746887337, 47.4090655, 8.579852

1746887341, 47.4090655, 8.579852

1746887345, 47.4090655, 8.579852

1746887349, 47.4090655, 8.579852

1746887353, 47.4090655, 8.579852

1746887357, 47.4090655, 8.579852

1746887361, 47.4090655, 8.579852

1746887365, 47.4089062, 8.5797679

1746887369, 47.4086706, 8.5799056

1746887373, 47.4085259, 8.5804842

1746887377, 47.4083707, 8.5811211

1746887381, 47.4082229, 8.5817166

1746887385, 47.4080872, 8.5822479

1746887389, 47.407942, 8.5827997

1746887393, 47.4078193, 8.5832609

1746887397, 47.4077675, 8.5834543

1746887401, 47.4077602, 8.583492

1746887405, 47.4077268, 8.5836233

1746887409, 47.4076262, 8.5839935

1746887413, 47.4075303, 8.5844072

1746887417, 47.4074811, 8.5846123

1746887421, 47.4074733, 8.5846403

1746887425, 47.4074719, 8.5846354

1746887429, 47.4074597, 8.5846877

1746887433, 47.4074122, 8.5848802

1746887437, 47.4073331, 8.5851593

1746887441, 47.4071355, 8.5856169

1746887445, 47.4069398, 8.5861425

1746887449, 47.4069108, 8.5867868

1746887453, 47.4067641, 8.5874347

1746887457, 47.4065702, 8.5880773

1746887461, 47.4064008, 8.5887126

1746887464, 47.4062244, 8.5892705

1746887469, 47.4060527, 8.5898304

1746887473, 47.4058839, 8.5904154

1746887477, 47.4057633, 8.590806

1746887481, 47.4057633, 8.5908112

1746887485, 47.4057657, 8.5908032

1746887489, 47.4057658, 8.5908027

1746887493, 47.4057658, 8.5908028

1746887497, 47.4057658, 8.5908028

1746887501, 47.4057658, 8.5908028

1746887505, 47.4057174, 8.5908981

1746887509, 47.4056177, 8.5913246

1746887513, 47.4054533, 8.5919561

1746887517, 47.4052811, 8.5926044

1746887521, 47.4050975, 8.5932706

1746887525, 47.4049227, 8.5939128

1746887529, 47.4047825, 8.5943855

1746887533, 47.4047322, 8.5945712
